X19,X20,X21,X27,X29,X37,X41,X42,X43,X47,X49,X50,X51,X56,X67,X68,X69,X70,X72,X76,classe
0.5068,0.5649,0.4438,0.4642,0.4109,0.3454,0.3765,0.4894,0.3596,0.5668,0.6308,0.5158,0.5435,0.6538,0.5138,0.5864,0.5686,0.6515,0.4784,0.3666,GO0004679@GO0005641@GO0031588@GO0005634@GO0005737@GO0006468@GO0007165@GO0007155@GO0001403@GO0043254
0.6318,0.7061,0.3656,0.746,0.4939,0.3534,0.5341,0.44,0.3744,0.4509,0.6703,0.5882,0.5053,0.758,0.5608,0.7809,0.8072,0.697,0.554,0.2903,GO0004013@GO0005737@GO0006555@GO0016259
0.4571,0.4937,0.537,0.5762,0.5512,0.4947,0.444,0.4789,0.5243,0.4863,0.5842,0.6357,0.535,0.7361,0.4758,0.5768,0.5507,0.6196,0.5564,0.3916,GO0003674@GO0005575@GO0042138@GO0007131@GO0030437
0.5608,0.6374,0.5969,0.6305,0.5749,0.4839,0.2682,0.4071,0.4409,0.3929,0.6577,0.5452,0.5414,0.8655,0.6022,0.642,0.7124,0.7091,0.5288,0.3109,GO0003735@GO0005843@GO0005739@GO0006412
0.4865,0.4771,0.5125,0.5421,0.5124,0.4446,0.4312,0.4902,0.4134,0.5169,0.6398,0.509,0.4522,0.7176,0.3978,0.4907,0.6111,0.6152,0.6115,0.5015,GO0004222@GO0008451@GO0005739@GO0005759@GO0006508
0.4527,0.7061,0.4938,0.7367,0.2389,0.5904,0.2941,0.4776,0.5517,0.3414,0.5878,0.6063,0.5924,0.7849,0.6133,0.4506,0.3791,0.4303,0.5144,0.5249,GO0003871@GO0005737@GO0009086
0.4493,0.4542,0.2719,0.5543,0.3623,0.5462,0.2282,0.2424,0.5099,0.3623,0.7563,0.6538,0.5011,0.7311,0.3591,0.5648,0.7255,0.7576,0.6151,0.4282,GO0000150@GO0008094@GO0000794@GO0045002@GO0000722@GO0007131@GO0030491@GO0042148@GO0000709
0.5101,0.6069,0.475,0.4503,0.504,0.3976,0.5435,0.6,0.4113,0.6023,0.7312,0.6968,0.5711,0.605,0.5028,0.5463,0.598,0.6364,0.3957,0.393,GO0004843@GO0005737@GO0016579
0.4189,0.5195,0.4656,0.3672,0.3522,0.3916,0.6118,0.6071,0.7488,0.8406,0.7312,0.7149,0.448,0.6,0.5442,0.4907,0.3399,0.3606,0.5827,0.5484,GO0016887@GO0051082@GO0005634@GO0005737@GO0006457@GO0006950@GO0006616
0.4831,0.5496,0.575,0.5589,0.5121,0.4157,0.3459,0.32,0.3522,0.4058,0.6326,0.448,0.5223,0.6739,0.326,0.5988,0.6634,0.5333,0.5683,0.5132,GO0005198@GO0005643@GO0006998@GO0006999@GO0006607@GO0006608@GO0006609@GO0006610@GO0006611@GO0006406@GO0006407@GO0006408@GO0006409
0.4628,0.542,0.5281,0.6697,0.5385,0.6506,0.6,0.5059,0.601,0.6296,0.5735,0.4253,0.5711,0.6353,0.3453,0.4043,0.4608,0.6182,0.5899,0.4721,GO0005313@GO0015183@GO0005773@GO0000329@GO0006865@GO0007034
0.5676,0.6221,0.5781,0.709,0.5445,0.3534,0.4894,0.4376,0.3448,0.4267,0.6219,0.638,0.5648,0.6975,0.4945,0.5432,0.5817,0.7273,0.6043,0.4018,GO0005515@GO0005783@GO0016021@GO0006020@GO0006348@GO0045047
0.4966,0.5534,0.5031,0.6559,0.5587,0.6727,0.6659,0.5694,0.6724,0.5266,0.4444,0.4186,0.4904,0.7042,0.3204,0.4198,0.4477,0.6333,0.5719,0.5015,GO0016653@GO0005739@GO0005743@GO0006784
0.3919,0.5267,0.45,0.5589,0.4899,0.504,0.4094,0.4941,0.5936,0.4461,0.819,0.7059,0.4735,0.6437,0.4365,0.5494,0.5163,0.7091,0.6079,0.4223,GO0004017@GO0005739@GO0005743@GO0009117
0.4459,0.5496,0.5375,0.5566,0.5547,0.4096,0.4776,0.4494,0.4631,0.3897,0.6523,0.4774,0.5032,0.7042,0.4475,0.4938,0.4771,0.5,0.5576,0.3666,GO0004004@GO0031202@GO0005682@GO0046540@GO0000396
0.5169,0.5191,0.5937,0.6074,0.5567,0.4779,0.4105,0.5671,0.3862,0.5539,0.681,0.543,0.5159,0.6471,0.4724,0.5802,0.5392,0.5909,0.5935,0.4721,GO0003678@GO0003724@GO0005844@GO0006449
0.4899,0.6107,0.4688,0.6813,0.5405,0.3956,0.4471,0.4635,0.4704,0.5089,0.6004,0.5294,0.5011,0.5899,0.558,0.6204,0.5392,0.6424,0.4748,0.3959,GO0003674@GO0005575@GO0008150
0.2804,0.5191,0.5125,0.6697,0.666,0.5924,0.4578,0.4729,0.7217,0.57,0.6254,0.6652,0.4968,0.6504,0.4673,0.6049,0.5588,0.6788,0.4532,0.39,GO0003674@GO0005575@GO0008150
0.5169,0.4809,0.6,0.6097,0.5951,0.498,0.4682,0.4212,0.6059,0.5362,0.7204,0.6041,0.518,0.6773,0.4558,0.466,0.4641,0.5455,0.6151,0.4164,GO0004842@GO0043224@GO0005634@GO0016363@GO0031146@GO0042787@GO0000082@GO0000086@GO0007126
0.4801,0.5045,0.5395,0.6467,0.5668,0.4819,0.3859,0.5153,0.5443,0.5105,0.7222,0.6267,0.482,0.7143,0.4531,0.5421,0.5448,0.6158,0.5806,0.4231,GO0003674@GO0005575@GO0006865
0.3885,0.4885,0.4969,0.5173,0.3866,0.4056,0.3529,0.5129,0.4384,0.7472,0.8477,0.7557,0.5053,0.5714,0.6464,0.5309,0.2614,0.3515,0.4712,0.783,GO0003674@GO0005634@GO0005886@GO0005737@GO0006979@GO0007155@GO0006972@GO0009408@GO0009269
0.4493,0.4008,0.5812,0.6051,0.6215,0.5442,0.6282,0.4541,0.468,0.7246,0.552,0.5837,0.4395,0.5899,0.5138,0.4815,0.3922,0.5,0.6439,0.4927,GO0008453@GO0005739@GO0019265
0.4189,0.3779,0.5812,0.6882,0.6437,0.502,0.5788,0.5529,0.5862,0.686,0.6004,0.7489,0.6242,0.7261,0.3453,0.4074,0.4379,0.5697,0.6475,0.5396,GO0015171@GO0005886@GO0006865
0.4493,0.4237,0.325,0.5681,0.502,0.5241,0.3741,0.3859,0.5148,0.6039,0.7581,0.5882,0.5074,0.6235,0.4227,0.6049,0.6536,0.6394,0.5719,0.3109,GO0003674@GO0005575@GO0009228@GO0008614
0.4257,0.5458,0.5406,0.6879,0.4823,0.4951,0.426,0.4721,0.507,0.4235,0.5305,0.6561,0.811,0.6151,0.4033,0.4877,0.5196,0.5576,0.6367,0.4545,GO0004783@GO0009337@GO0005737@GO0000103@GO0042493
0.3514,0.5191,0.5062,0.6351,0.6296,0.6305,0.4988,0.6659,0.601,0.6151,0.6362,0.5679,0.4586,0.7697,0.4309,0.5031,0.5261,0.5848,0.4712,0.4487,GO0003735@GO0005763@GO0005739@GO0006412
0.4561,0.7443,0.5469,0.7575,0.7146,0.5944,0.7906,0.5812,0.6207,0.3961,0.6039,0.4751,0.4544,0.8118,0.4254,0.5185,0.5882,0.6424,0.6439,0.4868,GO0008553@GO0005739@GO0005886@GO0045121@GO0015992@GO0006885
0.4628,0.5305,0.5,0.5866,0.4008,0.3052,0.3882,0.5129,0.3251,0.5153,0.5878,0.5498,0.4565,0.7193,0.4282,0.4877,0.5196,0.6303,0.5432,0.3842,GO0004175@GO0019773@GO0005739@GO0006511
0.5473,0.6908,0.4406,0.709,0.5182,0.5201,0.6353,0.7059,0.5369,0.562,0.5287,0.5498,0.6072,0.6437,0.4751,0.5309,0.5523,0.6667,0.5036,0.4545,GO0003677@GO0016563@GO0005634@GO0042493@GO0006357
0.6216,0.7481,0.9062,0.7529,0.7045,0.3394,0.52,0.4424,0.3793,0.2963,0.4982,0.405,0.4968,0.637,0.1105,0.3179,0.4281,0.703,0.8633,0.5689,GO0004674@GO0005575@GO0006468@GO0007067
0.4831,0.5305,0.5594,0.4642,0.4676,0.49,0.32,0.2729,0.4286,0.3333,0.6523,0.5498,0.5329,0.6235,0.3564,0.5525,0.598,0.6091,0.6691,0.3812,GO0004579@GO0008250@GO0006487
0.5878,0.5115,0.55,0.5912,0.415,0.3434,0.2659,0.3694,0.3325,0.4541,0.7025,0.6606,0.5456,0.7126,0.4309,0.5648,0.6373,0.7273,0.6835,0.437,GO0004573@GO0005789@GO0006487@GO0007047
0.6318,0.4885,0.6719,0.6443,0.587,0.259,0.2776,0.5341,0.2414,0.4928,0.7276,0.6267,0.5711,0.6893,0.6326,0.7994,0.6765,0.7667,0.5036,0.2815,GO0003735@GO0003723@GO0005842@GO0006412
0.4628,0.4771,0.5562,0.4688,0.4919,0.2751,0.3341,0.4094,0.4384,0.4573,0.6183,0.543,0.4586,0.7328,0.3702,0.4074,0.4771,0.5242,0.5899,0.5132,GO0004175@GO0016887@GO0008540@GO0005634@GO0006511
0.2703,0.3817,0.2125,0.5266,0.4838,0.4538,0.5859,0.5929,0.5074,0.649,0.5896,0.457,0.3482,0.6437,0.5912,0.5556,0.6111,0.6182,0.6115,0.3138,GO0004736@GO0005829@GO0006094@GO0006740
0.4966,0.4466,0.6781,0.4942,0.5506,0.4659,0.3341,0.3741,0.3399,0.4267,0.6505,0.5136,0.5074,0.6252,0.4309,0.6574,0.6209,0.6303,0.5072,0.3314,GO0003899@GO0005665@GO0006283@GO0006366@GO0000723@GO0042493
0.4797,0.4656,0.6187,0.4111,0.4615,0.3273,0.3976,0.3553,0.3251,0.525,0.6756,0.5452,0.482,0.6571,0.4227,0.5741,0.5915,0.6303,0.6151,0.39,GO0005198@GO0005643@GO0006999@GO0006607@GO0006608@GO0006609@GO0006610@GO0006611@GO0006406@GO0006407@GO0006408@GO0006409
0.5135,0.458,0.7187,0.3788,0.6397,0.5221,0.3624,0.5412,0.3695,0.3285,0.4857,0.3575,0.3503,0.6874,0.3508,0.4074,0.4444,0.5091,0.7014,0.5073,GO0008047@GO0005680@GO0008054@GO0000022@GO0000070@GO0007091@GO0007092
0.5541,0.5076,0.65,0.6259,0.585,0.2932,0.4,0.4824,0.2931,0.4316,0.6828,0.5475,0.5011,0.8387,0.6961,0.7099,0.6732,0.7727,0.5971,0.2786,GO0003735@GO0005732@GO0005843@GO0006412@GO0006450
0.5811,0.6565,0.4656,0.5889,0.5344,0.3273,0.5906,0.4588,0.3719,0.4219,0.5968,0.5566,0.5074,0.679,0.4448,0.5154,0.5065,0.6182,0.6511,0.4839,GO0003674@GO0030126@GO0006888@GO0006890
0.4561,0.4122,0.5531,0.5497,0.5162,0.2651,0.5459,0.3318,0.3941,0.5362,0.6649,0.5724,0.4395,0.6975,0.4696,0.4815,0.5784,0.4788,0.4173,0.4545,GO0000030@GO0016021@GO0006506
0.5236,0.5229,0.6562,0.9261,0.419,0.3233,0.4,0.5576,0.3251,0.5765,0.5896,0.5294,0.4989,0.6605,0.4282,0.5278,0.5131,0.5212,0.5216,0.4194,GO0005515@GO0005778@GO0016558
0.5169,0.542,0.5281,0.8753,0.5202,0.3072,0.4988,0.1435,0.3399,0.5427,0.6326,0.6131,0.3737,0.6134,0.5856,0.6111,0.6928,0.7091,0.3489,0.3284,GO0004662@GO0004871@GO0005953@GO0005622@GO0018348@GO0007264@GO0030468@GO0006874
0.3682,0.5344,0.5498,0.6074,0.5182,0.5,0.4706,0.6,0.4335,0.6989,0.6792,0.457,0.3567,0.6202,0.5497,0.4043,0.2745,0.3333,0.4388,0.61,GO0004559@GO0005774@GO0009313
0.5034,0.5763,0.5719,0.709,0.5142,0.5863,0.4988,0.44,0.5887,0.5169,0.6774,1.0,0.9363,0.4992,0.5856,0.5617,0.4608,0.6424,0.4353,0.3167,GO0004121@GO0005575@GO0009086
0.2568,0.5305,0.575,0.4988,0.5385,0.5663,0.4024,0.5906,0.6108,0.6409,0.6201,0.5452,0.4628,0.6353,0.3177,0.4228,0.4412,0.6333,0.5719,0.4663,GO0004679@GO0031588@GO0005886@GO0005737@GO0006468@GO0007165@GO0042149@GO0001403@GO0001302@GO0043254
0.6419,0.6641,0.4812,0.7483,0.5587,0.492,0.4729,0.2329,0.2956,0.3221,0.6935,0.5181,0.5053,0.6908,0.4558,0.6975,0.7712,0.9061,0.6223,0.3109,GO0005338@GO0005739@GO0005794@GO0006487@GO0030259@GO0015780
0.5811,0.6298,0.4938,0.5477,0.5084,0.4402,0.4126,0.4657,0.4439,0.5443,0.491,0.4864,0.4395,0.7261,0.4751,0.466,0.3758,0.5848,0.5432,0.5718,GO0004722@GO0005739@GO0005737@GO0000082
0.3818,0.4504,0.5635,0.552,0.4879,0.5261,0.44,0.6447,0.5468,0.4396,0.7007,0.5543,0.4268,0.5664,0.5525,0.5926,0.585,0.6182,0.4748,0.3314,GO0003723@GO0005685@GO0000398
0.4628,0.4847,0.5812,0.4711,0.5567,0.5964,0.3929,0.3176,0.367,0.6248,0.5699,0.552,0.4395,0.6067,0.4199,0.5648,0.4967,0.6121,0.5504,0.4047,GO0003674@GO0005887@GO0007047
0.5405,0.4695,0.6,0.515,0.5628,0.4134,0.3035,0.3718,0.3842,0.3591,0.6452,0.5204,0.4204,0.921,0.5608,0.6975,0.6928,0.6485,0.5504,0.3548,GO0003735@GO0005843@GO0006412
0.5034,0.4466,0.5406,0.4965,0.5729,0.4397,0.2871,0.3976,0.399,0.4718,0.6918,0.4412,0.4798,0.7025,0.5525,0.5957,0.585,0.5909,0.5396,0.3578,GO0016971@GO0005758@GO0005739@GO0006979@GO0006879@GO0045041
0.5169,0.4733,0.5,0.7252,0.5263,0.502,0.5082,0.3694,0.3424,0.6345,0.7455,0.7081,0.5775,0.6622,0.4227,0.5309,0.4706,0.6455,0.7086,0.4399,GO0003843@GO0000148@GO0030478@GO0005628@GO0006075@GO0030476
0.5405,0.5763,0.5594,0.649,0.6032,0.3715,0.3929,0.4612,0.2217,0.475,0.6792,0.6244,0.4756,0.8622,0.6381,0.608,0.6993,0.6909,0.4676,0.3519,GO0003735@GO0003723@GO0005842@GO0006412
0.6115,0.4466,0.4594,0.6282,0.5607,0.4578,0.5388,0.5506,0.5369,0.4783,0.6595,0.5882,0.4947,0.8454,0.6188,0.5494,0.817,0.7091,0.4784,0.2287,GO0000254@GO0005789@GO0005886@GO0006696
0.8885,0.4008,0.4781,0.6212,0.5385,0.2751,0.52,0.4141,0.4729,0.6055,0.6111,0.4842,0.3333,0.7176,0.5525,0.7099,0.5523,0.8939,0.3921,0.0674,GO0008565@GO0005743@GO0016021@GO0008535
0.4966,0.5038,0.5625,0.6282,0.6296,0.6084,0.4165,0.5247,0.5542,0.4686,0.6505,0.5158,0.4395,0.721,0.4254,0.4907,0.5654,0.6394,0.518,0.3754,GO0003674@GO0005789@GO0006461
0.6284,0.8779,0.7625,0.8268,0.7247,0.3956,0.5106,0.6824,0.3522,0.2029,0.4588,0.3371,0.4374,0.6303,0.0,0.3457,0.5458,0.7879,0.9137,0.7214,GO0016538@GO0005634@GO0005737@GO0030472@GO0000086@GO0008315@GO0000079
0.5135,0.6374,0.5469,0.5982,0.5405,0.6004,0.4941,0.5506,0.5025,0.3816,0.6631,0.552,0.4565,0.5731,0.3923,0.4815,0.4706,0.5788,0.5899,0.4194,GO0005200@GO0042729@GO0000778@GO0005819@GO0005828@GO0051233@GO0030472@GO0031110
0.5034,0.5992,0.4375,0.5473,0.3947,0.3193,0.2871,0.4871,0.3842,0.5926,0.5842,0.4389,0.4607,0.6336,0.4724,0.4444,0.4804,0.6394,0.5396,0.4897,GO0003674@GO0005634@GO0005737@GO0008150
0.5,0.6031,0.4438,0.7067,0.4656,0.6064,0.3953,0.4165,0.5542,0.562,0.6738,0.5068,0.4756,0.6975,0.442,0.4753,0.5163,0.6485,0.6007,0.4428,GO0004608@GO0005783@GO0006656@GO0000723
0.5169,0.5229,0.5406,0.3441,0.4251,0.4197,0.3082,0.5624,0.4729,0.4944,0.5466,0.5339,0.4968,0.6807,0.3425,0.4198,0.4542,0.4848,0.6223,0.5249,GO0005515@GO0005967@GO0005739@GO0006086
0.4595,0.4504,0.5781,0.388,0.4717,0.3434,0.2165,0.4094,0.2438,0.4847,0.6093,0.5633,0.4841,0.7076,0.4862,0.7222,0.6765,0.6182,0.5791,0.3519,GO0000175@GO0000176@GO0000177@GO0006402@GO0006365@GO0043330
0.4865,0.4885,0.5531,0.4411,0.5263,0.4598,0.4588,0.3765,0.5961,0.4557,0.7007,0.4977,0.3758,0.6252,0.453,0.5494,0.4804,0.5909,0.6942,0.4457,GO0004169@GO0005783@GO0006493
0.5,0.4656,0.5344,0.679,0.5992,0.4217,0.5624,0.4894,0.5,0.5089,0.6756,0.5407,0.4459,0.6,0.442,0.5864,0.4673,0.6091,0.705,0.4399,GO0008194@GO0000506@GO0016020@GO0006506
0.4155,0.5382,0.4656,0.6005,0.6235,0.5743,0.4682,0.3812,0.6429,0.6023,0.6272,0.7285,0.5287,0.6185,0.4586,0.466,0.4608,0.5667,0.5036,0.39,GO0003700@GO0005634@GO0030447
0.5845,0.5,0.5406,0.5266,0.5648,0.4634,0.5835,0.6424,0.5197,0.5588,0.586,0.5,0.5584,0.6891,0.4696,0.5833,0.5033,0.5848,0.6367,0.4545,GO0016887@GO0005634@GO0030163@GO0000723
0.3986,0.5076,0.4562,0.5035,0.4534,0.504,0.2706,0.6,0.3916,0.5378,0.672,0.6719,0.4692,0.6706,0.4641,0.571,0.6078,0.6394,0.4748,0.3138,GO0003674@GO0016514@GO0016586@GO0005634@GO0006338@GO0006368@GO0007059
0.4628,0.3931,0.5656,0.5774,0.5911,0.4036,0.3788,0.4494,0.468,0.5201,0.5448,0.509,0.5159,0.7059,0.3564,0.4691,0.4935,0.4545,0.6259,0.5132,GO0004553@GO0005840@GO0005739@GO0008150
0.5101,0.5878,0.4406,0.6143,0.5385,0.494,0.3694,0.5341,0.4039,0.5298,0.6147,0.5837,0.535,0.6605,0.558,0.534,0.549,0.6152,0.4784,0.3842,GO0005515@GO0005768@GO0006623
0.4493,0.5229,0.4375,0.545,0.5142,0.5221,0.3624,0.5647,0.5296,0.4171,0.6362,0.6154,0.5796,0.6034,0.4365,0.4753,0.4967,0.5939,0.5791,0.4604,GO0016251@GO0016514@GO0006338
0.5068,0.5305,0.525,0.5704,0.498,0.5542,0.3859,0.6047,0.5271,0.5427,0.5771,0.5204,0.5202,0.6874,0.4282,0.4846,0.5065,0.5394,0.5432,0.5425,GO0005498@GO0008142@GO0005625@GO0005737@GO0016125@GO0030469@GO0006897@GO0015918@GO0006887@GO0045324
0.4054,0.5344,0.45,0.6212,0.5709,0.4518,0.4447,0.4847,0.4975,0.504,0.543,0.6222,0.448,0.6655,0.5221,0.4691,0.5065,0.5606,0.518,0.4164,GO0015228@GO0005739@GO0005743@GO0015880
0.2027,0.3969,0.575,0.1686,0.4514,0.2912,0.4094,0.8518,0.5074,0.4783,0.6756,0.3801,0.2463,0.8252,0.6105,0.7253,0.6503,0.6364,0.4604,0.3372,GO0003924@GO0005834@GO0005768@GO0005886@GO0000750@GO0048017@GO0042493@GO0031684
0.4887,0.4905,0.5247,0.5104,0.5567,0.4819,0.4612,0.68,0.4975,0.5101,0.6084,0.5234,0.4736,0.6943,0.4703,0.5573,0.5471,0.6196,0.5731,0.4396,GO0008565@GO0051082@GO0005758@GO0042719@GO0005739@GO0045039
0.4257,0.4656,0.6531,0.4665,0.5081,0.4016,0.4424,0.6259,0.5739,0.5717,0.4839,0.4095,0.4926,0.8235,0.489,0.5772,0.5098,0.6061,0.6655,0.5132,GO0004828@GO0005739@GO0005737@GO0009060@GO0006434@GO0001403@GO0007124
0.527,0.4885,0.5125,0.709,0.5769,0.5382,0.6118,0.4588,0.5714,0.4767,0.6237,0.5837,0.5329,0.7294,0.4613,0.6049,0.6569,0.6939,0.5719,0.3959,GO0004413@GO0005575@GO0006555@GO0006566@GO0009092@GO0006549
0.5203,0.5992,0.4781,0.5104,0.4453,0.4618,0.4188,0.3741,0.4409,0.475,0.5609,0.4367,0.4268,0.5681,0.6077,0.642,0.6078,0.6636,0.4388,0.3666,GO0003674@GO0005575@GO0008150
0.4797,0.5725,0.4625,0.552,0.5182,0.4779,0.3765,0.4682,0.4901,0.5266,0.6882,0.5475,0.5159,0.5664,0.4862,0.6111,0.6046,0.603,0.4964,0.39,GO0016423@GO0005634@GO0005737@GO0030488@GO0042254
0.4966,0.5076,0.5625,0.5912,0.5364,0.3956,0.32,0.4235,0.3251,0.4332,0.5771,0.6018,0.4586,0.6487,0.5331,0.4846,0.4739,0.6879,0.5935,0.5132,GO0015071@GO0005739@GO0008150
0.5034,0.4466,0.5781,0.5431,0.5091,0.3681,0.3358,0.4665,0.317,0.401,0.6792,0.5498,0.4289,0.8134,0.5138,0.6698,0.7026,0.6818,0.5935,0.4018,GO0003723@GO0031429@GO0005730@GO0006365@GO0042254
0.4696,0.5802,0.4375,0.5635,0.4636,0.4598,0.3812,0.5129,0.4138,0.4122,0.6452,0.491,0.431,0.7025,0.4033,0.4784,0.5556,0.6182,0.6043,0.4897,GO0003674@GO0005737@GO0007047
0.5709,0.5229,0.6719,0.6189,0.4858,0.3956,0.4376,0.2965,0.3498,0.4767,0.638,0.595,0.5202,0.6706,0.395,0.5309,0.5327,0.6576,0.6223,0.4194,GO0043130@GO0005802@GO0043328@GO0006895@GO0006896
0.4358,0.416,0.4719,0.5784,0.7186,0.4529,0.4548,0.4738,0.4499,0.7359,0.6703,0.3891,0.4204,0.6353,0.4033,0.6296,0.5163,0.5697,0.6511,0.4428,GO0000277@GO0005829@GO0006464
0.4797,0.5802,0.6719,0.6259,0.4717,0.4629,0.2188,0.3671,0.1478,0.4895,0.5896,0.6041,0.6497,0.6891,0.4171,0.5463,0.4477,0.5394,0.6403,0.5455,GO0004681@GO0005739@GO0005783@GO0005886@GO0006468@GO0006897@GO0000902@GO0000910@GO0009749
0.4257,0.4427,0.5781,0.5582,0.5096,0.4254,0.4099,0.475,0.4213,0.5507,0.6595,0.595,0.4756,0.6605,0.4475,0.5741,0.6144,0.6364,0.4784,0.4604,GO0005515@GO0005682@GO0005634@GO0000785@GO0008150
0.5541,0.4656,0.4938,0.7298,0.67,0.4197,0.3953,0.2941,0.303,0.4686,0.6308,0.543,0.4798,0.7647,0.4392,0.6019,0.6373,0.6394,0.705,0.437,GO0004616@GO0005739@GO0005737@GO0009051@GO0006979
0.5068,0.5687,0.6094,0.6744,0.5891,0.4297,0.4141,0.4329,0.4039,0.4928,0.6147,0.5068,0.6242,0.6437,0.4282,0.6111,0.5131,0.5727,0.6691,0.4575,GO0004674@GO0005634@GO0000329@GO0005737@GO0006468@GO0001324@GO0001302@GO0008361
0.2939,0.2519,0.35,0.5357,0.5686,0.4433,0.5274,0.5434,0.5582,0.182,0.6057,0.4231,0.3121,0.8504,0.547,0.5031,0.5948,0.5939,0.4748,0.393,GO0003993@GO0000324@GO0008150
0.4628,0.5153,0.4938,0.5312,0.5101,0.512,0.3624,0.4188,0.3227,0.5056,0.5806,0.5023,0.4671,0.6975,0.3564,0.5247,0.5261,0.5576,0.6259,0.4692,GO0015035@GO0003756@GO0005789@GO0006621
0.3986,0.4313,0.5875,0.3972,0.419,0.3614,0.3929,0.2376,0.4704,0.5572,0.6039,0.552,0.5117,0.6723,0.3481,0.4815,0.402,0.4424,0.5755,0.5337,GO0004862@GO0005634@GO0005737@GO0007165@GO0007124@GO0009408
0.3615,0.5076,0.4531,0.5497,0.4676,0.4116,0.4188,0.5576,0.5246,0.5572,0.6093,0.5792,0.4013,0.6857,0.3453,0.3796,0.4771,0.5848,0.4748,0.4076,GO0008599@GO0005737@GO0005979
0.2973,0.542,0.5281,0.642,0.6599,0.5161,0.6141,0.3976,0.6084,0.562,0.6111,0.4434,0.3631,0.6857,0.3702,0.5216,0.5523,0.6152,0.4676,0.437,GO0003674@GO0005575@GO0007124
0.473,0.4389,0.5937,0.5127,0.3482,0.3012,0.2447,0.36,0.2414,0.5105,0.5269,0.5633,0.4841,0.5681,0.4144,0.537,0.4902,0.4788,0.6115,0.4428,GO0004407@GO0000508@GO0016575@GO0006342
0.5236,0.374,0.6375,0.545,0.7085,0.4819,0.4612,0.3082,0.3966,0.4042,0.5573,0.4548,0.3949,0.6857,0.3343,0.5216,0.4804,0.5212,0.5288,0.4252,GO0005215@GO0005773@GO0006810
0.4392,0.4771,0.4594,0.5935,0.6093,0.6365,0.5976,0.5976,0.67,0.6151,0.7186,0.4502,0.5074,0.5697,0.3867,0.5586,0.5229,0.4818,0.5036,0.3842,GO0015559@GO0005886@GO0005887@GO0006855
0.6926,0.4008,0.4875,0.5797,0.5628,0.5462,0.3994,0.5365,0.5936,0.3092,0.5896,0.4932,0.569,0.642,0.5856,0.7685,0.8039,0.7303,0.5863,0.2023,GO0008094@GO0016586@GO0006302@GO0031055@GO0043044@GO0006368@GO0007059@GO0007010@GO0007126
0.6622,0.729,0.7938,0.7875,0.5729,0.5904,0.3976,0.3482,0.298,0.4767,0.5376,0.4027,0.4883,0.7143,0.3674,0.534,0.7614,0.7455,0.777,0.4457,GO0003674@GO0005739@GO0005933@GO0043332@GO0000131@GO0007114@GO0000903
0.375,0.4504,0.6375,0.4018,0.4575,0.4016,0.2894,0.5341,0.5,0.6828,0.4659,0.4819,0.465,0.6706,0.547,0.287,0.3007,0.4545,0.741,0.654,GO0003674@GO0005739@GO0005741@GO0031307@GO0008150
0.4561,0.5954,0.6,0.5727,0.5486,0.5502,0.3459,0.5529,0.335,0.4138,0.5609,0.4525,0.5202,0.5731,0.5552,0.5926,0.5556,0.5909,0.5755,0.3519,GO0003786@GO0000142@GO0030482@GO0008154@GO0030468@GO0000001@GO0045011@GO0000011@GO0007118@GO0007119@GO0008298@GO0006887
0.4797,0.4733,0.5031,0.5774,0.4818,0.3554,0.3647,0.4353,0.33,0.4895,0.6093,0.491,0.4756,0.6101,0.5221,0.5926,0.5588,0.5818,0.5288,0.3343,GO0004592@GO0005634@GO0005737@GO0015940
0.4696,0.5344,0.5625,0.5774,0.504,0.6084,0.4235,0.3718,0.5936,0.5395,0.6505,0.5,0.6454,0.5882,0.5083,0.5278,0.5033,0.6121,0.5144,0.4223,GO0003674@GO0005575@GO0007047
0.4662,0.4656,0.7062,0.4573,0.4676,0.4197,0.3953,0.4047,0.3645,0.4863,0.4892,0.5181,0.3036,0.6168,0.4751,0.679,0.6373,0.603,0.6619,0.3519,GO0003682@GO0005515@GO0005634@GO0006270@GO0006348@GO0030466@GO0006271
0.4764,0.4809,0.5625,0.5473,0.5466,0.504,0.5035,0.4329,0.4778,0.4267,0.7975,0.6312,0.535,0.6672,0.5331,0.5864,0.5392,0.6788,0.6727,0.3695,GO0008092@GO0000142@GO0007120@GO0007015@GO0006970
0.5405,0.5649,0.425,0.4573,0.5648,0.4056,0.2706,0.3318,0.4532,0.5121,0.5394,0.491,0.4883,0.6824,0.5138,0.5494,0.5686,0.5909,0.5899,0.4106,GO0005048@GO0005768@GO0006896
0.5203,0.5076,0.4469,0.5958,0.4798,0.5221,0.4471,0.3647,0.3719,0.467,0.509,0.5973,0.552,0.6756,0.5525,0.5988,0.6144,0.6545,0.4964,0.4223,GO0004754@GO0005737@GO0019878
0.5135,0.4542,0.6656,0.6259,0.496,0.4518,0.3388,0.4259,0.3793,0.4767,0.6344,0.6357,0.5393,0.5714,0.4309,0.6235,0.6013,0.6545,0.482,0.3959,GO0004693@GO0032806@GO0006468@GO0032786
0.527,0.5534,0.6219,0.5797,0.5081,0.4719,0.3835,0.3082,0.3596,0.4638,0.5394,0.4796,0.4735,0.6739,0.4282,0.466,0.4739,0.5636,0.6727,0.4721,GO0005515@GO0000938@GO0005794@GO0005737@GO0042147@GO0006896
