X2,X19,X20,X21,X27,X37,X41,X42,X43,X47,X49,X50,X56,X64,X67,X68,X69,X70,X72,X76,classe
0.3831,0.5203,0.2939,0.6281,0.6559,0.5301,0.5224,0.4212,0.7956,0.482,0.9337,0.8891,0.679,0.3342,0.4309,0.6296,0.6438,0.6303,0.5719,0.4927,GO0016538@GO0000307@GO0007049
0.3925,0.4291,0.4542,0.5469,0.5473,0.4418,0.4212,0.4,0.569,0.6795,0.629,0.5588,0.6286,0.3997,0.4834,0.5278,0.4935,0.5727,0.5971,0.4663,GO0016789@GO0005625@GO0006464@GO0000723
0.4194,0.4899,0.4198,0.5656,0.7067,0.4809,0.4552,0.5273,0.5006,0.5845,0.7366,0.6403,0.6218,0.3586,0.4641,0.6204,0.6242,0.5758,0.5863,0.437,GO0003674@GO0005776@GO0000407@GO0005829@GO0006914@GO0006623
0.5228,0.5676,0.5573,0.5,0.6305,0.4036,0.4471,0.5247,0.2857,0.3929,0.6272,0.5407,0.8471,0.0566,0.663,0.6728,0.5752,0.6303,0.723,0.5279,GO0004455@GO0005739@GO0042645@GO0009082@GO0000002
0.3508,0.4628,0.4733,0.6031,0.5582,0.448,0.4348,0.5169,0.4723,0.4831,0.6254,0.6335,0.6689,0.4537,0.511,0.6111,0.6046,0.6667,0.4496,0.3842,GO0004708@GO0043332@GO0005737@GO0006468@GO0000750@GO0001403@GO0007124
0.2581,0.7297,0.4122,0.6531,0.3857,0.3133,0.3106,0.6659,0.4926,0.6425,0.7133,0.5679,0.8521,0.437,0.5967,0.4722,0.3431,0.4212,0.4856,0.7126,GO0008379@GO0005737@GO0006979@GO0010038@GO0030503
0.3858,0.4662,0.5878,0.5719,0.5473,0.5201,0.4024,0.6565,0.5222,0.4815,0.5323,0.5317,0.6118,0.3586,0.4641,0.5741,0.5719,0.603,0.5108,0.3988,GO0003700@GO0003704@GO0005634@GO0006807@GO0000122@GO0006808
0.4126,0.5169,0.4656,0.6062,0.5982,0.4518,0.3506,0.3812,0.266,0.504,0.5699,0.5294,0.5882,0.4653,0.5359,0.6358,0.5784,0.6061,0.4856,0.3255,GO0000175@GO0000176@GO0000177@GO0006402@GO0006365
0.7151,0.6892,0.4695,0.3219,0.4273,0.4561,0.4218,0.4427,0.4305,0.3623,0.6398,0.4796,0.7345,0.2237,0.5994,0.7716,0.8203,0.8091,0.4568,0.2258,GO0005083@GO0030478@GO0005934@GO0043332@GO0000131@GO0007120@GO0007266@GO0007096
0.4409,0.6554,0.5115,0.6281,0.7206,0.4438,0.5365,0.3788,0.4236,0.4477,0.6452,0.5136,0.6387,0.2352,0.5138,0.6111,0.549,0.5939,0.6655,0.4663,GO0000033@GO0005783@GO0006488
0.461,0.5068,0.4618,0.5906,0.5358,0.1747,0.2588,0.4753,0.298,0.4509,0.6685,0.4842,0.6756,0.3316,0.5166,0.5895,0.6046,0.6788,0.5036,0.39,GO0032977@GO0005739@GO0005743@GO0032979
0.3199,0.152,0.4466,0.4948,0.582,0.5904,0.44,0.4918,0.6527,0.5217,0.6792,0.552,0.6252,0.2404,0.4779,0.4907,0.3954,0.5,0.5504,0.8211,GO0005515@GO0005575@GO0009228@GO0008614
0.4449,0.5743,0.4695,0.5438,0.5543,0.3815,0.4494,0.5882,0.4803,0.5733,0.7133,0.6154,0.1731,0.4704,0.4144,0.4383,0.3954,0.5182,0.5899,0.5572,GO0004004@GO0031202@GO0005681@GO0000358
0.4099,0.4899,0.4198,0.575,0.5035,0.3835,0.3788,0.4706,0.2931,0.562,0.5806,0.5475,0.6353,0.3393,0.3923,0.4753,0.4346,0.5424,0.6223,0.5748,GO0004843@GO0005737@GO0016579
0.5565,0.402,0.4237,0.3594,0.6559,0.488,0.5553,0.5176,0.6059,0.4976,0.5108,0.5995,0.7109,0.437,0.4254,0.5401,0.5196,0.5909,0.5863,0.39,GO0008554@GO0008556@GO0005886@GO0042149@GO0006972@GO0009651@GO0009268@GO0006813@GO0006814
0.4167,0.4527,0.5573,0.6281,0.5358,0.4216,0.3634,0.4999,0.3818,0.4316,0.638,0.6086,0.6706,0.2828,0.5387,0.7469,0.7059,0.5939,0.5719,0.3578,GO0019843@GO0005730@GO0000747@GO0000027@GO0008361
0.3038,0.3919,0.4084,0.5719,0.6651,0.4802,0.5318,0.4753,0.6379,0.5604,0.6864,0.6991,0.5849,0.3548,0.4696,0.6728,0.5948,0.6545,0.6475,0.4106,GO0005198@GO0005816@GO0030476@GO0007126
0.2782,0.5135,0.4351,0.4625,0.7436,0.5763,0.5741,0.6424,0.7562,0.7166,0.6703,0.5701,0.7529,0.171,0.4088,0.1451,0.1013,0.5,0.946,0.7742,GO0003987@GO0005739@GO0005829@GO0019654@GO0016573@GO0006085
0.4234,0.6284,0.5496,0.4062,0.3718,0.4357,0.2518,0.52,0.3621,0.496,0.6452,0.595,0.8185,0.9267,0.3978,0.3179,0.2974,0.3424,0.2842,0.4047,GO0005507@GO0005829@GO0046688
0.4167,0.4493,0.4962,0.4719,0.5658,0.4639,0.5247,0.4259,0.5049,0.3865,0.5878,0.4842,0.6269,0.3638,0.5331,0.5895,0.6078,0.6485,0.4496,0.3372,GO0005247@GO0005798@GO0005768@GO0005794@GO0006878@GO0006879
0.4731,0.5101,0.4275,0.5906,0.5196,0.4157,0.3953,0.1882,0.3547,0.4638,0.5269,0.4344,0.6319,0.171,0.5884,0.7932,0.7255,0.6485,0.5108,0.349,GO0004793@GO0005829@GO0006545@GO0006567
0.3508,0.4088,0.4733,0.5344,0.5843,0.502,0.5224,0.6329,0.6108,0.5121,0.4229,0.4163,0.6891,0.3059,0.4282,0.4352,0.4804,0.5576,0.5935,0.5015,GO0008137@GO0005739@GO0005759@GO0006120@GO0006116@GO0001300@GO0043065
0.2581,0.4797,0.4847,0.5781,0.3764,0.6305,0.5106,0.4941,0.564,0.5314,0.5466,0.414,0.4202,0.3702,0.4751,0.5926,0.5784,0.703,0.5576,0.39,GO0004121@GO0005575@GO0006790@GO0006878
0.4234,0.3446,0.6298,0.4969,0.6952,0.6928,0.5576,0.5718,0.6626,0.5829,0.5896,0.4729,0.5782,0.2892,0.3978,0.6173,0.5229,0.6091,0.6763,0.3021,GO0000182@GO0003701@GO0000500@GO0006360
0.3683,0.4595,0.6145,0.5062,0.6005,0.5201,0.6165,0.6212,0.5542,0.5378,0.6219,0.543,0.6269,0.5334,0.3481,0.4414,0.4575,0.5273,0.5252,0.4079,GO0003674@GO0005575@GO0008150
0.4328,0.4628,0.6145,0.5312,0.6328,0.6024,0.4588,0.4165,0.4384,0.4863,0.629,0.5724,0.6723,0.3638,0.3702,0.5926,0.6536,0.6606,0.4856,0.2757,GO0017110@GO0030137@GO0005794@GO0006486
0.4234,0.348,0.5763,0.5219,0.5679,0.4663,0.4381,0.4937,0.4453,0.467,0.5627,0.5701,0.7059,0.419,0.4669,0.6389,0.6046,0.6818,0.3957,0.3343,GO0000217@GO0005634@GO0006325@GO0006368@GO0043631@GO0000122
0.6358,0.5338,0.6298,0.375,0.3372,0.4217,0.8306,0.7765,0.8547,0.6795,0.7563,0.5566,0.6689,0.3933,0.5028,0.4753,0.3268,0.4515,0.6583,0.6481,GO0016887@GO0005524@GO0051082@GO0005832@GO0005739@GO0000329@GO0009277@GO0005737@GO0005829@GO0006457@GO0006950@GO0006616
0.4005,0.3953,0.5534,0.5969,0.5635,0.4137,0.24,0.4635,0.367,0.5652,0.5591,0.5407,0.637,0.3689,0.4448,0.5247,0.5523,0.6152,0.5072,0.4164,GO0004747@GO0005524@GO0005634@GO0005737@GO0006014
0.3737,0.5608,0.5344,0.5,0.7691,0.498,0.4894,0.3953,0.5591,0.4557,0.6703,0.595,0.3966,0.1658,0.5718,0.5926,0.6699,0.6758,0.6655,0.4575,GO0003735@GO0003723@GO0005842@GO0006412
0.3858,0.6014,0.3626,0.5512,0.6443,0.5161,0.5647,0.3624,0.3842,0.4138,0.6272,0.5226,0.8454,0.4075,0.3757,0.463,0.4869,0.6818,0.5396,0.4633,GO0046961@GO0000220@GO0007035
0.4409,0.4595,0.6412,0.5469,0.5427,0.3233,0.3694,0.6635,0.2931,0.4622,0.6685,0.5814,0.6202,0.3573,0.4365,0.4784,0.5588,0.5697,0.518,0.4751,GO0005200@GO0005940@GO0030468@GO0000902@GO0000910
0.3884,0.4899,0.5992,0.4531,0.5843,0.5502,0.4588,0.4894,0.6478,0.4477,0.6505,0.5792,0.5429,0.3136,0.3867,0.5093,0.4771,0.6,0.6583,0.39,GO0004842@GO0005515@GO0005680@GO0008054@GO0031145@GO0016567@GO0000022@GO0000070@GO0007091
0.3468,0.5541,0.4504,0.5187,0.5335,0.3815,0.3671,0.5365,0.4631,0.496,0.457,0.4389,0.7193,0.4486,0.4586,0.3827,0.3464,0.5909,0.6223,0.5806,GO0005388@GO0000329@GO0006874@GO0006816
0.3978,0.4797,0.3664,0.5937,0.582,0.4819,0.2282,0.3318,0.2537,0.5314,0.6434,0.5068,0.6084,0.4075,0.4254,0.6512,0.6373,0.4727,0.5144,0.4252,GO0004852@GO0005575@GO0006783
0.4005,0.4561,0.6031,0.5125,0.3695,0.3394,0.2282,0.5671,0.4433,0.4928,0.5699,0.5226,0.6403,0.545,0.5138,0.534,0.451,0.5515,0.4604,0.4487,GO0008047@GO0005634@GO0005737@GO0005978@GO0007059
0.496,0.5777,0.5916,0.5,0.4711,0.4357,0.3976,0.2329,0.3621,0.4412,0.6344,0.5679,0.6504,0.2841,0.3729,0.6543,0.7353,0.703,0.6978,0.3783,GO0003724@GO0005737@GO0008380@GO0006413
0.4772,0.5845,0.7061,0.4625,0.6374,0.4116,0.4776,0.6329,0.4581,0.4428,0.5448,0.5226,0.6387,0.3599,0.5249,0.5432,0.5686,0.6576,0.4496,0.3842,GO0004679@GO0005641@GO0031588@GO0005634@GO0005739@GO0000324@GO0005737@GO0006468@GO0007165@GO0006995@GO0007155@GO0001403@GO0007124@GO0001302@GO0042710@GO0045722
0.3831,0.3311,0.5229,0.5406,0.5358,0.5161,0.3859,0.5224,0.4951,0.4815,0.6219,0.6471,0.5613,0.374,0.5055,0.7222,0.6438,0.7091,0.3993,0.3226,GO0003723@GO0005686@GO0000398
0.4382,0.5304,0.4275,0.5562,0.6628,0.3936,0.2965,0.0894,0.2808,0.4638,0.6559,0.4774,0.8353,0.3226,0.453,0.6481,0.6046,0.6121,0.6475,0.4663,GO0003743@GO0043614@GO0006413
0.3952,0.4966,0.5305,0.5875,0.5081,0.4418,0.32,0.6282,0.2882,0.504,0.5251,0.4027,0.7748,0.3753,0.4365,0.5185,0.6013,0.5333,0.6583,0.4897,GO0000048@GO0003735@GO0005762@GO0005739@GO0006412
0.4274,0.4662,0.7176,0.5375,0.4942,0.4538,0.4306,0.3482,0.5468,0.4428,0.6308,0.5,0.6874,0.3149,0.4972,0.4136,0.5098,0.603,0.6655,0.2551,GO0003899@GO0005665@GO0005739@GO0006366
0.2782,0.4899,0.5,0.5875,0.2333,0.3534,0.4329,0.4424,0.5764,0.4992,0.5896,0.3597,0.8202,0.2584,0.4392,0.5123,0.5784,0.5152,0.5827,0.5396,GO0004467@GO0005575@GO0006499@GO0006629
0.4005,0.4899,0.6336,0.5375,0.6028,0.243,0.3012,0.4376,0.1995,0.4316,0.7007,0.6425,0.6689,0.2661,0.6519,0.8241,0.8366,0.7758,0.3669,0.2287,GO0003924@GO0005634@GO0005730@GO0006364@GO0042254
0.4341,0.5777,0.4924,0.6531,0.6074,0.5221,0.4588,0.5224,0.5837,0.4267,0.5538,0.5407,0.6739,0.3985,0.4779,0.537,0.6111,0.5758,0.5468,0.4516,GO0005198@GO0000124@GO0046695@GO0005739@GO0000747@GO0006461@GO0016573
0.3777,0.527,0.3702,0.4125,0.6559,0.4879,0.4988,0.4824,0.6379,0.6795,0.7796,0.7149,0.7345,0.4422,0.4558,0.3673,0.3007,0.5212,0.6763,0.349,GO0004134@GO0004135@GO0005739@GO0005737@GO0005980
0.4274,0.4493,0.5344,0.5187,0.6351,0.496,0.3835,0.4282,0.3867,0.4332,0.6918,0.6109,0.6773,0.2982,0.453,0.5154,0.6373,0.6242,0.7266,0.4282,GO0003674@GO0000799@GO0005730@GO0030466@GO0043007@GO0000070@GO0007076@GO0010032
0.4032,0.4628,0.3664,0.55,0.5404,0.261,0.3271,0.4776,0.3695,0.5588,0.6075,0.4434,0.7042,0.5668,0.4227,0.429,0.3824,0.503,0.6007,0.5777,GO0004462@GO0005634@GO0005737@GO0019243@GO0006749
0.3629,0.4189,0.5038,0.6344,0.4388,0.2249,0.2824,0.5976,0.3596,0.4702,0.6129,0.5633,0.6824,0.4447,0.4533,0.6173,0.5654,0.6515,0.4964,0.4633,GO0051087@GO0005829@GO0016558
0.4234,0.4696,0.5,0.5906,0.5289,0.3353,0.2565,0.32,0.2414,0.4444,0.7061,0.552,0.6235,0.3098,0.5249,0.6574,0.6732,0.6697,0.6007,0.39,GO0008408@GO0005634@GO0005730@GO0006364@GO0042255
0.4073,0.4459,0.5649,0.5094,0.5982,0.4317,0.4471,0.5294,0.3621,0.4106,0.5663,0.448,0.7227,0.4473,0.5304,0.4784,0.4379,0.5182,0.4964,0.4692,GO0005200@GO0005524@GO0003779@GO0005885@GO0005739@GO0000001@GO0007015
0.5659,0.3412,0.3321,0.4281,0.3557,0.4137,0.436,0.4024,0.4507,0.4638,0.8477,0.6538,0.6454,0.2339,0.4365,0.6975,0.781,0.6818,0.6007,0.2845,GO0005515@GO0005940@GO0005935@GO0000131@GO0006031@GO0000917@GO0008105
0.4301,0.5405,0.6145,0.5781,0.6813,0.4699,0.4871,0.3906,0.4409,0.4525,0.7025,0.543,0.6941,0.1285,0.5249,0.7315,0.7288,0.7152,0.5144,0.3284,GO0003938@GO0005737@GO0006183
0.457,0.5372,0.5076,0.575,0.5866,0.502,0.3694,0.5035,0.4309,0.4928,0.8262,0.629,0.6706,0.3072,0.4227,0.5679,0.5686,0.5848,0.6799,0.5044,GO0003720@GO0003697@GO0003723@GO0005697@GO0005634@GO0005730@GO0007004
0.3804,0.5439,0.4809,0.4938,0.6074,0.4839,0.2659,0.4965,0.4409,0.5539,0.5323,0.3959,0.6689,0.455,0.5221,0.5833,0.4085,0.6909,0.6115,0.2317,GO0046624@GO0000329@GO0006665
0.4059,0.4797,0.4695,0.55,0.5589,0.3414,0.2706,0.4847,0.1872,0.4879,0.6541,0.491,0.7092,0.4113,0.3785,0.5586,0.5327,0.5182,0.5432,0.4604,GO0005048@GO0005786@GO0006617@GO0045047
0.4126,0.4324,0.3244,0.5281,0.5196,0.5361,0.5647,0.8,0.6133,0.3285,0.5753,0.3937,0.805,0.3162,0.3729,0.4198,0.3758,0.5242,0.6511,0.6569,GO0015085@GO0000324@GO0006874@GO0006828@GO0006816
0.4839,0.5203,0.542,0.5562,0.552,0.4478,0.3318,0.5765,0.3596,0.4734,0.629,0.5656,0.7429,0.3895,0.3702,0.466,0.4608,0.5909,0.5863,0.6129,GO0032266@GO0005737@GO0006623
0.2688,0.4088,0.4656,0.5531,0.6051,0.4799,0.4871,0.5412,0.4729,0.3446,0.2796,0.1041,0.6598,0.4486,0.4475,0.5926,0.5229,0.6576,0.4964,0.305,GO0003674@GO0005624@GO0008150
0.457,0.4764,0.6412,0.5507,0.5681,0.5602,0.4282,0.6212,0.5172,0.5314,0.5376,0.5588,0.6403,0.3625,0.4586,0.5988,0.6471,0.6667,0.5072,0.3842,GO0016251@GO0016514@GO0006302@GO0006338
0.6882,0.7905,0.8397,0.4656,0.7321,0.51,0.4118,0.1506,0.234,0.4943,0.6292,0.5657,0.6834,0.0103,0.5083,0.8241,0.8235,0.9333,0.6978,0.346,GO0042124@GO0005739@GO0005886@GO0009277@GO0007047@GO0030447
0.4073,0.5405,0.4427,0.3938,0.5804,0.4654,0.4547,0.4873,0.4735,0.5089,0.5842,0.5543,0.7176,0.4679,0.3343,0.3333,0.415,0.5939,0.6151,0.4927,GO0003924@GO0005886@GO0007265@GO0000411@GO0007124@GO0030437@GO0001302@GO0007190
0.371,0.5608,0.416,0.5781,0.6443,0.3153,0.2518,0.2776,0.4064,0.3816,0.6541,0.5633,0.6387,0.2468,0.4917,0.713,0.6176,0.4939,0.5612,0.4311,GO0004055@GO0005829@GO0000052@GO0000053@GO0006526
0.4341,0.4324,0.5802,0.5375,0.5797,0.3735,0.4,0.4565,0.2906,0.4783,0.6738,0.552,0.5126,0.2442,0.5856,0.7654,0.719,0.6212,0.4173,0.3812,GO0004004@GO0005730@GO0006365@GO0042254
0.3629,0.4358,0.5,0.5438,0.4503,0.4357,0.3129,0.3482,0.3325,0.694,0.6165,0.4502,0.6303,0.4293,0.4337,0.5185,0.5784,0.5152,0.536,0.393,GO0003674@GO0005575@GO0042493@GO0015824@GO0015840
0.4597,0.4899,0.374,0.5187,0.6305,0.512,0.4988,0.3929,0.5345,0.4477,0.5448,0.491,0.6723,0.3368,0.4807,0.5833,0.598,0.6364,0.5863,0.3431,GO0016831@GO0005739@GO0019439
0.3925,0.5236,0.4618,0.6219,0.5774,0.3695,0.4329,0.4259,0.4729,0.248,0.5914,0.7059,0.6891,0.3638,0.3812,0.5216,0.4641,0.5212,0.6763,0.5572,GO0043565@GO0016566@GO0005634@GO0000433
0.4099,0.5811,0.5191,0.5656,0.5289,0.4257,0.4659,0.5388,0.4039,0.5024,0.6864,0.5158,0.4084,0.1851,0.4641,0.6543,0.6895,0.6273,0.7194,0.4135,GO0003735@GO0005732@GO0005843@GO0005737@GO0006412
0.5403,0.4966,0.4733,0.6375,0.5196,0.3715,0.2682,0.4753,0.2586,0.4605,0.6882,0.4977,0.6639,0.4113,0.5,0.6049,0.5,0.6576,0.5324,0.3138,GO0005048@GO0005786@GO0006617@GO0045047
0.4228,0.4628,0.458,0.5281,0.3972,0.3835,0.12,0.2188,0.303,0.4573,0.6362,0.5271,0.7025,0.3149,0.3978,0.6235,0.5719,0.5152,0.6367,0.4897,GO0008094@GO0016586@GO0043044@GO0006368
0.3858,0.4764,0.5038,0.5812,0.6166,0.5924,0.4847,0.5435,0.5296,0.5266,0.5645,0.3982,0.716,0.4293,0.4558,0.5401,0.4804,0.5212,0.6259,0.4985,GO0016887@GO0005524@GO0000404@GO0032139@GO0003697@GO0005634@GO0005739@GO0000710@GO0007131
0.664,0.5642,0.5687,0.5531,0.7067,0.7229,0.5741,0.4376,0.4778,0.4187,0.6237,0.5543,0.6924,0.2224,0.3757,0.5463,0.7124,0.7667,0.5504,0.39,GO0000246@GO0005783@GO0006696
0.5009,0.3682,0.355,0.475,0.3949,0.3795,0.4706,0.3247,0.4064,0.5668,0.5125,0.4276,0.7697,0.3972,0.4475,0.4414,0.451,0.5091,0.6475,0.5924,GO0004622@GO0009277@GO0006650
0.4335,0.4764,0.6107,0.4406,0.5358,0.4378,0.3388,0.6047,0.4581,0.4283,0.7616,0.5656,0.6975,0.2404,0.4282,0.5617,0.4641,0.6879,0.6942,0.2493,GO0004693@GO0005840@GO0005634@GO0005737@GO0006468@GO0006350@GO0000082@GO0000086@GO0000084@GO0040020
0.4503,0.5642,0.5611,0.5156,0.515,0.3594,0.2753,0.4306,0.3571,0.4461,0.672,0.5814,0.7126,0.2481,0.616,0.7901,0.7124,0.7485,0.5288,0.3314,GO0004830@GO0005737@GO0006436
0.4328,0.5777,0.5,0.6656,0.7483,0.4478,0.3553,0.2588,0.2463,0.438,0.6595,0.4864,0.8134,0.2069,0.5608,0.6327,0.6144,0.5182,0.554,0.4487,GO0008398@GO0005783@GO0006696
0.3118,0.4324,0.5611,0.4125,0.2425,0.5261,0.5976,0.7859,0.8547,0.4622,0.5269,0.2919,0.7798,0.3046,0.7155,0.716,0.4216,0.7,0.4712,0.1261,GO0004933@GO0005887@GO0000750
0.4772,0.4932,0.5534,0.4562,0.6905,0.3273,0.4235,0.2965,0.4803,0.4412,0.6685,0.5068,0.5765,0.2455,0.4309,0.6049,0.6242,0.7788,0.5971,0.4135,GO0003674@GO0005789@GO0006038@GO0006457@GO0006888
0.3978,0.5,0.5076,0.6156,0.6236,0.5321,0.4518,0.4776,0.5591,0.4638,0.4624,0.3937,0.6538,0.509,0.3287,0.5216,0.4379,0.4879,0.6367,0.4809,GO0017022@GO0005737@GO0007534@GO0030036@GO0008298
0.4852,0.375,0.5344,0.5125,0.4411,0.5462,0.3906,0.6682,0.3448,0.5845,0.7849,0.5204,0.6454,0.2674,0.4199,0.4753,0.5294,0.5727,0.5719,0.5601,GO0004823@GO0003729@GO0005739@GO0006429@GO0000372
0.4892,0.4459,0.3282,0.575,0.5631,0.4174,0.4339,0.5211,0.4289,0.4155,0.6846,0.5362,0.7092,0.2789,0.4448,0.6944,0.5196,0.6606,0.6259,0.4399,GO0005515@GO0005825@GO0007103@GO0000742
0.3508,0.4257,0.4084,0.5594,0.5035,0.4458,0.4165,0.5012,0.4113,0.4428,0.6577,0.4548,0.7294,0.4152,0.4227,0.5679,0.549,0.4727,0.6115,0.4311,GO0003723@GO0005739@GO0006412@GO0006397
0.3804,0.5203,0.4962,0.4938,0.5973,0.3233,0.5976,0.6635,0.4138,0.38,0.5699,0.4774,0.8134,0.4267,0.5359,0.4969,0.5327,0.5939,0.5072,0.4252,GO0008121@GO0005750@GO0005739@GO0006122@GO0009060@GO0017062
0.3401,0.6926,0.4656,0.3906,0.5704,0.5422,0.5153,0.5529,0.4485,0.5733,0.6272,0.6199,0.5731,0.4254,0.616,0.6512,0.4869,0.3879,0.536,0.3636,GO0004222@GO0005935@GO0043332@GO0016021@GO0000747@GO0007120@GO0007323
0.4919,0.4628,0.4351,0.5406,0.6674,0.4016,0.3859,0.3765,0.3621,0.3172,0.6487,0.7308,0.5378,0.2802,0.395,0.5278,0.4673,0.6606,0.6043,0.563,GO0008483@GO0005634@GO0005737@GO0008150
0.3978,0.6486,0.5,0.45,0.5081,0.4618,0.4965,0.5435,0.5837,0.3688,0.5717,0.4525,0.6235,0.4267,0.6851,0.6543,0.6307,0.6485,0.518,0.3021,GO0016944@GO0008023@GO0005634@GO0005739@GO0006334@GO0006368@GO0006355
0.4073,0.5068,0.4847,0.6219,0.5727,0.5201,0.4847,0.3671,0.6232,0.4412,0.6864,0.5498,0.6151,0.5463,0.4945,0.4907,0.3529,0.3606,0.5935,0.6188,GO0016303@GO0004672@GO0005515@GO0031931@GO0000139@GO0005774@GO0010008@GO0005886@GO0031234@GO0031930@GO0042254@GO0031505@GO0007126@GO0000080@GO0000074@GO0001558
0.4852,0.5169,0.6336,0.4562,0.5358,0.5984,0.4776,0.5459,0.4433,0.5797,0.5609,0.6131,0.6269,0.3175,0.4724,0.5494,0.5588,0.6424,0.5324,0.3812,GO0000739@GO0005515@GO0005634@GO0000727@GO0045002@GO0000722
0.6129,0.4459,0.4656,0.4469,0.3118,0.4418,0.7647,0.8706,0.5714,0.5282,0.5556,0.4887,0.7109,0.5,0.558,0.4414,0.3758,0.4879,0.5144,0.5484,GO0042623@GO0051082@GO0005739@GO0005737@GO0043248@GO0006458@GO0042026@GO0000723@GO0006950
0.6452,0.4899,0.374,0.4781,0.448,0.3293,0.1012,0.3224,0.2192,0.43,0.8351,0.7262,0.7143,0.2481,0.5525,0.8426,0.8235,0.8061,0.5324,0.2962,GO0003924@GO0004871@GO0005886@GO0005935@GO0007120@GO0007121@GO0007264
0.4167,0.6858,0.5725,0.5094,0.3949,0.459,0.4286,0.4838,0.4602,0.525,0.6201,0.5928,0.6403,0.4049,0.5884,0.608,0.6373,0.6455,0.5,0.305,GO0003674@GO0005575@GO0016925@GO0000723@GO0006974
0.4261,0.5405,0.4924,0.6,0.6073,0.4773,0.4825,0.4942,0.4836,0.43,0.6774,0.5339,0.7899,0.2404,0.4945,0.858,0.7974,0.7,0.5108,0.2317,GO0003922@GO0005575@GO0046037
0.3952,0.4932,0.5382,0.5812,0.4758,0.4016,0.3482,0.5882,0.3079,0.4718,0.5573,0.4005,0.7277,0.3432,0.4807,0.6512,0.5033,0.6758,0.5683,0.3607,GO0004240@GO0017087@GO0005739@GO0006627
0.3777,0.5541,0.4809,0.5719,0.5104,0.241,0.3976,0.5012,0.2414,0.5089,0.5341,0.5113,0.6739,0.4177,0.395,0.5494,0.4967,0.5939,0.6043,0.5103,GO0003723@GO0005847@GO0006379@GO0006378
0.3898,0.6318,0.4809,0.675,0.679,0.3112,0.2282,0.4753,0.3202,0.4638,0.6326,0.5294,0.8672,0.2609,0.558,0.6975,0.6275,0.703,0.5576,0.3519,GO0003735@GO0005843@GO0006412@GO0000723@GO0006450
0.4892,0.5,0.4542,0.4688,0.6212,0.6225,0.5953,0.4494,0.6256,0.4477,0.5878,0.4706,0.7378,0.3239,0.3425,0.392,0.4837,0.5788,0.5863,0.5396,GO0008565@GO0005742@GO0005739@GO0005741@GO0030150
0.4651,0.6318,0.6145,0.6125,0.5312,0.4578,0.4565,0.5788,0.4409,0.3816,0.6667,0.491,0.7983,0.2506,0.5856,0.5525,0.6928,0.6242,0.6547,0.2551,GO0003743@GO0005840@GO0006413
0.5309,0.4054,0.3855,0.3906,0.4942,0.4277,0.4047,0.5082,0.4187,0.6393,0.7151,0.6561,0.6689,0.2031,0.4309,0.7099,0.6536,0.7758,0.5863,0.2903,GO0051082@GO0051087@GO0005783@GO0000300@GO0042175@GO0030433@GO0006457@GO0000742
0.3777,0.5203,0.2824,0.6437,0.5173,0.3815,0.3388,0.3482,0.3892,0.4928,0.6613,0.4932,0.6756,0.4229,0.4972,0.537,0.5425,0.6061,0.5683,0.3636,GO0003700@GO0005634@GO0005737@GO0006827@GO0045944
0.3441,0.4324,0.6489,0.4875,0.5662,0.4547,0.4212,0.4922,0.4585,0.6023,0.681,0.6538,0.4504,0.3201,0.5442,0.5988,0.5425,0.6455,0.4424,0.4663,GO0003704@GO0005634@GO0008654@GO0045944
0.4341,0.4527,0.4733,0.5531,0.5797,0.508,0.36,0.4212,0.3744,0.4767,0.5466,0.5701,0.6555,0.4087,0.4144,0.5463,0.5948,0.5455,0.5719,0.4487,GO0004430@GO0005634@GO0005794@GO0046854@GO0048017@GO0030437@GO0000910@GO0006892
0.3266,0.4257,0.4847,0.6187,0.6328,0.3755,0.32,0.3506,0.3054,0.5153,0.586,0.5701,0.8202,0.4769,0.4448,0.4321,0.4804,0.5848,0.6007,0.4927,GO0008092@GO0030479@GO0005737@GO0007121@GO0008154@GO0007015@GO0006897@GO0000910@GO0006970
0.4946,0.5034,0.5,0.475,0.5751,0.4779,0.2847,0.28,0.3202,0.4509,0.6362,0.6109,0.6891,0.3085,0.3619,0.6173,0.6275,0.5727,0.6259,0.5015,GO0004758@GO0017059@GO0005792@GO0030148
0.3078,0.375,0.5573,0.6688,0.5797,0.6466,0.5741,0.4612,0.6429,0.5894,0.5609,0.5566,0.6303,0.4627,0.4834,0.6451,0.5882,0.5848,0.464,0.2258,GO0017136@GO0045129@GO0000118@GO0016575@GO0045835@GO0006355
0.3333,0.5473,0.6412,0.4812,0.5771,0.4563,0.4435,0.4697,0.454,0.5427,0.5448,0.4887,0.6992,0.4177,0.6685,0.6883,0.5131,0.6364,0.482,0.1613,GO0015213@GO0005886@GO0015862
0.4341,0.5169,0.3626,0.5438,0.6721,0.5502,0.3882,0.1718,0.3276,0.5765,0.6828,0.5882,0.5899,0.4499,0.5663,0.6235,0.6046,0.5121,0.4892,0.3607,GO0016887@GO0005783@GO0007047
0.3777,0.3851,0.4962,0.5,0.6374,0.5442,0.4706,0.4635,0.4877,0.6441,0.5323,0.5498,0.6,0.4254,0.5773,0.5093,0.5,0.6242,0.4928,0.4106,GO0003674@GO0005739@GO0006623
